source_file_path,source_url,page_title,meta_description,canonical_url,title_length,meta_description_length,canonical_host,canonical_path,title_has_brand,description_has_brand,title_has_pipe_or_dash,has_h1,h1_text,h1_length,title_equals_h1,has_schema_jsonld,schema_types,has_breadcrumb_schema,has_faq_schema,has_softwareapp_schema,word_count_estimate,issues
public/percentage-calculators/margin-calculator/index.html,https://calchowmuch.com/percentage-calculators/margin-calculator/,Margin Calculator – CalcHowMuch,"Calculate gross margin %, profit, and selling price instantly. Use our free margin calculator with simple formulas for pricing and profit.",https://calchowmuch.com/percentage-calculators/margin-calculator/,31,138,calchowmuch.com,/percentage-calculators/margin-calculator/,true,false,false,true,Margin Calculator,17,false,false,,false,false,false,537,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/markup-calculator/index.html,https://calchowmuch.com/percentage-calculators/markup-calculator/,Markup Calculator | Calculate How Much Online Calculator,"Markup Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confide...",https://calchowmuch.com/percentage-calculators/markup-calculator/,56,160,calchowmuch.com,/percentage-calculators/markup-calculator/,true,true,true,true,Markup Calculator,17,false,false,,false,false,false,562,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percent-change-calculator/index.html,https://calchowmuch.com/percentage-calculators/percent-change-calculator/,Percent Change Calculator – CalcHowMuch,Calculate percent change from A to B with the correct +/− sign. Use our free percentage change calculator and formula instantly.,https://calchowmuch.com/percentage-calculators/percent-change-calculator/,39,128,calchowmuch.com,/percentage-calculators/percent-change-calculator/,true,false,false,true,Percent Change Calculator,25,false,false,,false,false,false,591,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percent-to-fraction-decimal-calculator/index.html,https://calchowmuch.com/percentage-calculators/percent-to-fraction-decimal-calculator/,Percent to Fraction & Decimal Converter – CalcHowMuch,Convert any percentage to a decimal and simplified fraction instantly. Free percent to fraction and percent to decimal converter with steps.,https://calchowmuch.com/percentage-calculators/percent-to-fraction-decimal-calculator/,53,140,calchowmuch.com,/percentage-calculators/percent-to-fraction-decimal-calculator/,true,false,false,true,Percent to Fraction & Decimal Converter,39,false,false,,false,false,false,525,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percentage-composition-calculator/index.html,https://calchowmuch.com/percentage-calculators/percentage-composition-calculator/,Percentage Composition Calculator – CalcHowMuch,Calculate each item's share as a percent of the total. Get a full percentage breakdown and remainder % with our free composition calculator.,https://calchowmuch.com/percentage-calculators/percentage-composition-calculator/,47,140,calchowmuch.com,/percentage-calculators/percentage-composition-calculator/,true,false,false,true,Percentage Composition Calculator,33,false,false,,false,false,false,547,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percentage-decrease-calculator/index.html,https://calchowmuch.com/percentage-calculators/percentage-decrease-calculator/,Percentage Decrease Calculator – CalcHowMuch,Calculate percentage decrease from an original value to a new value instantly. Use our free percent decrease calculator and formula.,https://calchowmuch.com/percentage-calculators/percentage-decrease-calculator/,44,132,calchowmuch.com,/percentage-calculators/percentage-decrease-calculator/,true,false,false,true,Percentage Decrease Calculator,30,false,false,,false,false,false,585,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percentage-difference-calculator/index.html,https://calchowmuch.com/percentage-calculators/percentage-difference-calculator/,Percentage Difference Calculator – CalcHowMuch,Calculate percentage difference between two values using a symmetric formula based on their average. Free percent difference calculator.,https://calchowmuch.com/percentage-calculators/percentage-difference-calculator/,46,136,calchowmuch.com,/percentage-calculators/percentage-difference-calculator/,true,false,false,true,Percentage Difference Calculator,32,false,false,,false,false,false,579,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percentage-finder-calculator/index.html,https://calchowmuch.com/percentage-calculators/percentage-finder-calculator/,What Percent Is X of Y | Calculate How Much Online Calcul...,"What Percent Is X of Y calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan co...",https://calchowmuch.com/percentage-calculators/percentage-finder-calculator/,60,160,calchowmuch.com,/percentage-calculators/percentage-finder-calculator/,true,true,true,true,What Percent Is X of Y,22,false,false,,false,false,false,396,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA;LOW_WORD_COUNT
public/percentage-calculators/percentage-increase-calculator/index.html,https://calchowmuch.com/percentage-calculators/percentage-increase-calculator/,Percentage Increase Calculator – CalcHowMuch,Calculate percentage increase from an original value to a new value instantly. Use our free percent increase calculator and formula.,https://calchowmuch.com/percentage-calculators/percentage-increase-calculator/,44,132,calchowmuch.com,/percentage-calculators/percentage-increase-calculator/,true,false,false,true,Percentage Increase Calculator,30,false,false,,false,false,false,583,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/percentage-of-a-number-calculator/index.html,https://calchowmuch.com/percentage-calculators/percentage-of-a-number-calculator/,Find Percentage of a Number Calculator – CalcHowMuch,"Calculate what X% of Y is instantly. Use our free Find Percentage of a Number calculator for fast, accurate results.",https://calchowmuch.com/percentage-calculators/percentage-of-a-number-calculator/,52,116,calchowmuch.com,/percentage-calculators/percentage-of-a-number-calculator/,true,false,false,true,Find Percentage of a Number Calculator,38,false,false,,false,false,false,457,DESC_TOO_SHORT;MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/percentage-calculators/reverse-percentage-calculator/index.html,https://calchowmuch.com/percentage-calculators/reverse-percentage-calculator/,Reverse Percentage | Calculate How Much Online Calculator,"Reverse Percentage calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confid...",https://calchowmuch.com/percentage-calculators/reverse-percentage-calculator/,57,160,calchowmuch.com,/percentage-calculators/reverse-percentage-calculator/,true,true,true,true,Reverse Percentage,18,false,false,,false,false,false,497,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/privacy/index.html,https://calchowmuch.com/privacy/,Privacy Policy | Calculate How Much - Data & Cookies,"Learn how Calculate How Much handles analytics, cookies, and data privacy when you use our calculators and informational pages, plus how to manage preferences.",https://calchowmuch.com/privacy/,52,159,calchowmuch.com,/privacy/,true,true,true,true,Privacy Policy,14,false,false,,false,false,false,746,MISSING_JSONLD
public/terms-and-conditions/index.html,https://calchowmuch.com/terms-and-conditions/,Terms & Conditions | Calculate How Much - Usage & Liability,"Review the terms and conditions for using Calculate How Much calculators, including accuracy limitations, permitted use, updates, and content ownership.",https://calchowmuch.com/terms-and-conditions/,59,152,calchowmuch.com,/terms-and-conditions/,true,true,true,true,Terms & Conditions,18,false,false,,false,false,false,937,MISSING_JSONLD
public/time-and-date/age-calculator/index.html,https://calchowmuch.com/time-and-date/age-calculator/,Age Calculator | Calculate How Much Online Calculator,"Age Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confidently.",https://calchowmuch.com/time-and-date/age-calculator/,53,159,calchowmuch.com,/time-and-date/age-calculator/,true,true,true,true,Age Calculator,14,false,false,,false,false,false,543,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/time-and-date/birthday-day-of-week/index.html,https://calchowmuch.com/time-and-date/birthday-day-of-week/,Birthday Day-of-Week Calculator – What Day Were You Born?,"Find the day of the week you were born on, and see what weekday your birthday falls on in any year. Simple, fast, and free.",https://calchowmuch.com/time-and-date/birthday-day-of-week/,57,123,calchowmuch.com,/time-and-date/birthday-day-of-week/,false,false,false,true,Birthday Day-of-Week Calculator,31,false,false,,false,false,false,561,MISSING_JSONLD
public/time-and-date/countdown-timer-generator/index.html,https://calchowmuch.com/time-and-date/countdown-timer-generator/,Countdown Timer Generator | Calculate How Much Online Cal...,"Countdown Timer Generator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan...",https://calchowmuch.com/time-and-date/countdown-timer-generator/,60,160,calchowmuch.com,/time-and-date/countdown-timer-generator/,true,true,true,true,Countdown Timer Generator,25,false,false,,false,false,false,357,MISSING_JSONLD
public/time-and-date/days-until-a-date-calculator/index.html,https://calchowmuch.com/time-and-date/days-until-a-date-calculator/,Days Until a Date Calculator | Calculate How Much Online...,"Days Until a Date Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you p...",https://calchowmuch.com/time-and-date/days-until-a-date-calculator/,59,160,calchowmuch.com,/time-and-date/days-until-a-date-calculator/,true,true,true,true,Days Until a Date Calculator,28,false,false,,false,false,false,345,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA;LOW_WORD_COUNT
public/time-and-date/energy-based-nap-selector/index.html,https://calchowmuch.com/time-and-date/energy-based-nap-selector/,Energy-Based Nap Selector | Calculate How Much Online Cal...,"Energy-Based Nap Selector calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan...",https://calchowmuch.com/time-and-date/energy-based-nap-selector/,60,160,calchowmuch.com,/time-and-date/energy-based-nap-selector/,true,true,true,true,Energy-Based Nap Selector,25,false,false,,false,false,false,520,MISSING_JSONLD
public/time-and-date/nap-time-calculator/index.html,https://calchowmuch.com/time-and-date/nap-time-calculator/,Nap Time Calculator – Find the Best Time to Wake Up | CalcHowMuch,"Calculate the best nap length and wake-up time. Plan quick naps, power naps, or longer naps without grogginess.",https://calchowmuch.com/time-and-date/nap-time-calculator/,65,111,calchowmuch.com,/time-and-date/nap-time-calculator/,true,false,true,true,Nap Time Calculator,19,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,472,TITLE_TOO_LONG;DESC_TOO_SHORT
public/time-and-date/overtime-hours-calculator/index.html,https://calchowmuch.com/time-and-date/overtime-hours-calculator/,Overtime Hours Calculator – Regular Hours vs Overtime (Daily & Weekly),"Calculate total work hours and split them into regular and overtime hours. Supports single shifts, split shifts, custom weekly cycles, night shifts, and night overtime.",https://calchowmuch.com/time-and-date/overtime-hours-calculator/,70,168,calchowmuch.com,/time-and-date/overtime-hours-calculator/,false,false,false,true,Overtime Hours Calculator,25,false,false,,false,false,false,1102,TITLE_TOO_LONG;DESC_TOO_LONG;MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/time-and-date/time-between-two-dates-calculator/index.html,https://calchowmuch.com/time-and-date/time-between-two-dates-calculator/,Time Between Two Dates Calculator | Calculate How Much On...,"Time Between Two Dates Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help...",https://calchowmuch.com/time-and-date/time-between-two-dates-calculator/,60,159,calchowmuch.com,/time-and-date/time-between-two-dates-calculator/,true,true,true,true,Time Between Two Dates Calculator,33,false,false,,false,false,false,439,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
public/time-and-date/wake-up-time-calculator/index.html,https://calchowmuch.com/time-and-date/wake-up-time-calculator/,Wake-Up Time Calculator – Best Times to Wake Up | CalcHowMuch,"Calculate wake-up times using 90-minute sleep cycles. Enter your bedtime and get clear 4, 5, and 6 cycle wake-up recommendations.",https://calchowmuch.com/time-and-date/wake-up-time-calculator/,61,129,calchowmuch.com,/time-and-date/wake-up-time-calculator/,true,false,true,true,Wake-Up Time Calculator,23,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,538,TITLE_TOO_LONG
public/time-and-date/work-hours-calculator/index.html,https://calchowmuch.com/time-and-date/work-hours-calculator/,Work Hours Calculator – Calculate Hours Worked (With Breaks),"Calculate total hours worked between start and end times, subtract breaks, and view results in hours and decimal format. Simple, fast, and free.",https://calchowmuch.com/time-and-date/work-hours-calculator/,60,144,calchowmuch.com,/time-and-date/work-hours-calculator/,false,false,false,true,Work Hours Calculator,21,false,false,,false,false,false,579,MISSING_JSONLD;MISSING_BREADCRUMB_SCHEMA;MISSING_SOFTWAREAPP_SCHEMA
